ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,HS_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,LCTN_SC_NM,ORG_RDNMA,ORG_TELNO,HMPG_ADRES,FOND_SC_NM,COEDU_SC_NM,FOND_YMD
Q10,전라남도교육청,8490295,한국항만물류고등학교,Korea Port Logistics High School,고등학교,특목고,전문계,산업수요 맞춤형 고등학교,전기,전라남도,전라남도 광양시 진상면 신시길 177,061-797-0308,kpl.hs.jne.kr,공립,남여공학,19540528
Q10,전라남도교육청,8490107,한빛고등학교,Hanbit high school,고등학교,특성화고,일반계,,전기,전라남도,전라남도 담양군 대전면 추성1로 501-21,061-383-8340,http://hanbit.hs.jne.kr,사립,남여공학,19971229
Q10,전라남도교육청,8490108,한영고등학교,HanYeong high school,고등학교,일반고,일반계,,전기,전라남도,전라남도 여수시 장군산길 18-43,061-650-4312,http://hanyeong.hs.jne.kr,사립,남,19821130
Q10,전라남도교육청,8490363,한울고등학교,Hanwool High School,고등학교,특성화고,전문계,,전기,전라남도,전라남도 곡성군 목사동면 주목로 713,0613600101,http://hanwool.hs.jne.kr,공립,남여공학,20120301
Q10,전라남도교육청,8490109,함평고등학교,Hampyeong High School,고등학교,일반고,일반계,,전기,전라남도,전라남도 함평군 함평읍 함영로 1584-28,061-323-6013,http://hampyeong.hs.jne.kr,사립,남여공학,19841127
Q10,전라남도교육청,8490224,함평골프고등학교,Hampyeong Golf  high school,고등학교,특목고,전문계,체육계열,전기,전라남도,전라남도 함평군 학교면 학교길 77,061-895-0111,http://hamgolf.hs.jne.kr,공립,남여공학,19510925
Q10,전라남도교육청,8490459,함평학다리고등학교,Hampyeong Hakdari high school,고등학교,일반고,일반계,,전기,전라남도,전라남도 함평군 함평읍 영수길 55,061-895-0500,http://hakdari.hs.jne.kr,공립,남여공학,19510831
Q10,전라남도교육청,8490073,해남고등학교,HAE-NAM HIGH SCHOOL,고등학교,일반고,일반계,,전기,전라남도,전라남도 해남군 해남읍 명문길 7,061-530-2700,http://haenam.hs.jne.kr,공립,남여공학,19510831
Q10,전라남도교육청,8490164,해남공업고등학교,Haenam technical high school,고등학교,특성화고,전문계,,전기,전라남도,전라남도 해남군 해남읍 남외2길 7,061-535-4404,http://haenam-tech.hs.jne.kr,공립,남여공학,19930304
Q10,전라남도교육청,8490110,해룡고등학교,Haeryong high school,고등학교,일반고,일반계,,전기,전라남도,전라남도 영광군 영광읍 중앙로 120,061-350-1040,http://haeryong.hs.jne.kr,사립,남여공학,19740105
Q10,전라남도교육청,8490165,호남원예고등학교,Honam Horticulture high school,고등학교,특성화고,전문계,,전기,전라남도,전라남도 나주시 금천면 영산로 5691,061-331-7665,http://honamh.hs.jne.kr,공립,남여공학,19470410
Q10,전라남도교육청,8490076,화순고등학교,Hwasun high school,고등학교,일반고,일반계,,전기,전라남도,전라남도 화순군 화순읍 진각로 31-9,061-370-1501,hwasun.hs.jne.kr,공립,남여공학,19821130
Q10,전라남도교육청,8490271,화순이양고등학교,Hwasun Iyang High School,고등학교,일반고,일반계,,전기,전라남도,전라남도 화순군 이양면 이양로 100-35,061-372-3166,http://iyang.hs.jne.kr,공립,남여공학,19871230
Q10,전라남도교육청,8490111,화원고등학교,Hwawon High School,고등학교,일반고,일반계,,전기,전라남도,전라남도 해남군 화원면 신평리길 25-19,061-532-0295,hn-hwawon.hs.jne.kr,사립,남여공학,19681203
R10,경상북도교육청,8750075,가은고등학교,Gaeun High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 문경시 가은읍 가은로 205,054-572-0101,https://school.gyo6.net/gago,공립,남여공학,19741107
R10,경상북도교육청,8750143,경구고등학교,Gyeonggu High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 구미시 봉곡로9길 25,054-442-0300,https://school.gyo6.net/kghs,사립,남,19840514
R10,경상북도교육청,8750813,경북골프경영고등학교,KYEONGBUK GOLFMANAGEMENT HIGHSCHOOL,고등학교,특성화고,전문계,,전기,경상북도,경상북도 청송군 부남면 대전로 66,054-872-3554,https://school.gyo6.net/kbgolf/,사립,남여공학,19740105
R10,경상북도교육청,8750078,경북과학고등학교,Kyeongbuk Science High School,고등학교,특목고,일반계,과학계열,전기,경상북도,경상북도 포항시 남구 지곡로 130,054-240-2600,https://school.gyo6.net/kbs,공립,남여공학,19920627
R10,경상북도교육청,8750627,경북과학기술고등학교,Gyeongbuk Science Technology High School Principal,고등학교,특성화고,전문계,,전기,경상북도,경상북도 김천시 아포읍 아포대로 1053,054-429-0550,https://school.gyo6.net/gsths,공립,남여공학,19721226
R10,경상북도교육청,8750810,경북관광비즈니스고등학교,경북관광비즈니스고등학교,고등학교,특성화고,전문계,,전기,경상북도,경상북도 울진군 평해읍 평해7길 61-3,054-787-2007,https://school.gyo6.net/phhs,공립,남여공학,19751114
R10,경상북도교육청,8750667,경북기계금속고등학교,Gyeongbuk Mechanical High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경산시 자인면,053-859-3800,https://school.gyo6.net/gbgigo,공립,남여공학,19940301
R10,경상북도교육청,8750758,경북기계명장고등학교,Gyeongbuk Mechanics Master High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 칠곡군 지천면 신동로 99,054-972-2461,http://school.gyo6.net/gbmmhs,공립,남,19831121
R10,경상북도교육청,8750731,경북드론고등학교,GyeongBuk Drone High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 청도군 풍각면 헐티로 185,054-370-9300,http://school.gyo6.net/gbdhs,공립,남여공학,19671005
R10,경상북도교육청,8750835,경북모빌리티고등학교,Angang Electronic High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경주시 안강읍 안강중앙로 269,054-761-2005,https://school.gyo6.net/anganghs,공립,남여공학,19600213
R10,경상북도교육청,8750805,경북바이오마이스터고등학교,GYEONGBUK BIO MEISTER HIGH SCHOOL,고등학교,특목고,전문계,,전기,경상북도,경상북도 영천시 신녕면 찰방길 8,054-332-0474,http://school.gyo6.net/gbm,공립,남여공학,19540615
R10,경상북도교육청,8750444,경북생활과학고등학교,Gyeongbuk Domestic Science High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 구미시 해평면 강동로 1654,054-474-2593,https://school.gyo6.net/gbds,공립,남여공학,19671005
R10,경상북도교육청,8750730,경북세무고등학교,Gyeongbuk Taxation High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 포항시 북구 기계면 기계로 218,054-243-2203,http://school.gyo6.net/gts,공립,남여공학,19771112
R10,경상북도교육청,8750829,경북소프트웨어마이스터고등학교,Gyeongbuk Software Meister High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 의성군 봉양면 봉호로 14,054-832-2903,https://school.gyo6.net/gbsw,공립,남여공학,19671226
R10,경상북도교육청,8750836,경북에너지기술고등학교,Gyeongbuk Energy Technology High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 상주시 상산로 430,054-532-1515,https://school.gyo6.net/sangsanhs,공립,남여공학,19750701
R10,경상북도교육청,8750079,경북외국어고등학교,Gyeongbuk Foreign Language High School,고등학교,특목고,일반계,외국어계열,전기,경상북도,경상북도 구미시 금오산로 198-10,054-458-2013,http://school.gyo6.net/gbflhs,공립,남여공학,19950324
R10,경상북도교육청,8750837,경북이커머스고등학교,Ganggu Information High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 영덕군 강구면 신강구1길 45-5,054-733-3944,https://school.gyo6.net/ganggu-ch/,공립,남여공학,19671129
R10,경상북도교육청,8750724,경북일고등학교,경북일고등학교,고등학교,일반고,일반계,,전기,경상북도,경상북도 예천군 호명읍 행복로 193,054-522-8002,https://school.gyo6.net/gyeongbuk,공립,남여공학,19760301
R10,경상북도교육청,8750770,경북자연과학고등학교,Gyeongbuk Natural Science High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 상주시 공성면 문화마을길 23,054-532-3910,https://school.gyo6.net/gbns,사립,남여공학,19661117
R10,경상북도교육청,8750726,경북조리과학고등학교,Gyeongbuk Curinary Arts Science Highschool,고등학교,특성화고,전문계,,전기,경상북도,경상북도 문경시 문경읍 향교길 20,054-572-0300,https://school.gyo6.net/mgtour,공립,남여공학,19740105
R10,경상북도교육청,8750080,경북체육고등학교,Gyeongbuk Physical Education High School,고등학교,특목고,일반계,체육계열,전기,경상북도,경상북도 경산시 경안로 43,053-719-7711,http://school.gyo6.net/gbche,공립,남여공학,19721111
R10,경상북도교육청,8750644,경북하이텍고등학교,GyeongBuk Hi-Tech High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 안동시 경동로 404,054-842-8300,school.gyo6.net/hi-tech,사립,남여공학,19721229
R10,경상북도교육청,8750557,경북항공고등학교,Gyeongbuk Aviation High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 영주시 풍기읍 금계로 90,054-636-2701,http://경북항공고.한국,사립,남여공학,19540426
R10,경상북도교육청,8750776,경북휴먼테크고등학교,경북휴먼테크고등학교,고등학교,특성화고,전문계,,전기,경상북도,경상북도 영천시 금호읍 교대길 8-18,054-333-3611,https://school.gyo6.net/khumantech,사립,남여공학,19930301
R10,경상북도교육청,8750081,경산고등학교,Gyeongsan High School,고등학교,자율고,일반계,,전기,경상북도,경상북도 경산시 원효로 89,053-819-8900,https://school.gyo6.net/gyeongsanhs,공립,남,19741005
R10,경상북도교육청,8750555,경산과학고등학교,Gyeongsan Science High School,고등학교,특목고,일반계,과학계열,전기,경상북도,경상북도 경산시 화랑로 66,053-717-7201,https://school.gyo6.net/gsshs,공립,남여공학,20070301
R10,경상북도교육청,8750144,경산여자고등학교,Gyeongsan Girls High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 경산시 경산로 91,053-811-4066,http://school.gyo6.net/gsgh,사립,여,19721226
R10,경상북도교육청,8750771,경산제일고등학교,Gyeongsan Girls Commercial High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경산시 자인면 원효로 851-16,053-857-2351,https://school.gyo6.net/gnc,사립,여,19740105
R10,경상북도교육청,8750145,경안고등학교,GYEONGAN HIGH SCHOOL,고등학교,일반고,일반계,,전기,경상북도,경상북도 안동시 제비원로 182,054-857-4703,https://school.gyo6.net/ka,사립,남,19540220
R10,경상북도교육청,8750588,경안여자고등학교,GyeongAn Girls High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 안동시 경동로 205-34,054-843-3965,http://school.gyo6.net/gagi,사립,여,19641205
R10,경상북도교육청,8750146,경일고등학교,Gyeongil High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 안동시 치이골길 46,054-858-3211,http://school.gyo6.net/gyeongilhs,사립,남,19720617
R10,경상북도교육청,8750147,경주고등학교,Gyeongju High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 경주시 원효로 231,054-775-9670,https://school.gyo6.net/gyeongjuhs,사립,남,19380326
R10,경상북도교육청,8750446,경주디자인고등학교,Gyeongju Design High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경주시 현곡면 용담로 694,054-745-3713,https://school.gyo6.net/godesign,공립,남여공학,20010301
R10,경상북도교육청,8750082,경주여자고등학교,Gyeongju  Girls  High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 경주시 금성로 437,054-743-3841,https://school.gyo6.net/gokok-hs,공립,여,19450223
R10,경상북도교육청,8750457,경주여자정보고등학교,Gyeongju Girls Information High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경주시 시동로 90,0547460081,https://school.gyo6.net/newschool,사립,여,19741227
R10,경상북도교육청,8750772,경주예일고등학교,Gyeongju Yale High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 경주시 안강읍 화전길 62-8,070-7113-7331,https://school.gyo6.net/gj-yale/main.do?sysId=gj-yale,사립,남여공학,19781108
R10,경상북도교육청,8750433,경주정보고등학교,Gyeongju business High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경주시 충효7길 19,054-742-8965,https://school.gyo6.net/interneths,사립,남,19530410
R10,경상북도교육청,8750148,경주화랑고등학교,Gyeongju Hwarang High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 경주시 문무대왕면 장항재동길 41,054-771-2355,https://school.gyo6.net/hwarang,사립,남여공학,19980204
R10,경상북도교육청,8750083,계림고등학교,Gyerim High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 경주시 용담로 122,054-742-3398,https://school.gyo6.net/gyerim,공립,남,19841229
R10,경상북도교육청,8750084,구미고등학교,Gumi High School,고등학교,자율고,일반계,,전기,경상북도,경상북도 구미시 문장로 42,054-452-9115,http://school.gyo6.net/gumigo,공립,남,19791121
R10,경상북도교육청,8750754,구미산동고등학교,GumiSandong High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 구미시 산동읍 신당인덕2로 11,054-715-7900,http://school.gyo6.net/gumisandonghs,공립,남여공학,20200301
R10,경상북도교육청,8750085,구미여자고등학교,Gumi Girls' High School,고등학교,일반고,일반계,,전기,경상북도,경상북도 구미시 문장로 114,054-452-0052,https://school.gyo6.net/gumigirlhs,공립,여,19800826
R10,경상북도교육청,8750611,구미여자상업고등학교,Gumi Girls Commercial High School,고등학교,특성화고,전문계,,전기,경상북도,경상북도 구미시 형곡로38길 9-14,054-452-2757,http://school.gyo6.net/gys,공립,여,19691202
